-4.281274795532226562e+00 -5.185262203216552734e+00 -5.286380767822265625e+00 -4.343201160430908203e+00
-3.764192581176757812e+00 -5.907123088836669922e+00 -5.322571277618408203e+00 -4.488949298858642578e+00
-4.231389999389648438e+00 -5.216161251068115234e+00 -5.210345268249511719e+00 -4.541049957275390625e+00
-3.628757238388061523e+00 -5.752197742462158203e+00 -5.246298789978027344e+00 -4.343183040618896484e+00
-4.671172142028808594e+00 -4.994084835052490234e+00 -5.405262470245361328e+00 -4.570547103881835938e+00
-3.692608833312988281e+00 -5.343581676483154297e+00 -4.827942848205566406e+00 -4.055821895599365234e+00
-3.982539176940917969e+00 -5.547058582305908203e+00 -5.166716575622558594e+00 -4.304069519042968750e+00
-3.763677120208740234e+00 -4.789855480194091797e+00 -4.790487289428710938e+00 -3.702607870101928711e+00
-3.471114158630371094e+00 -5.637603282928466797e+00 -5.057788848876953125e+00 -4.233980178833007812e+00
-3.388526916503906250e+00 -5.835695743560791016e+00 -5.266231536865234375e+00 -4.419080257415771484e+00
-3.356862068176269531e+00 -5.011674404144287109e+00 -4.856291294097900391e+00 -4.288253784179687500e+00
-3.000964164733886719e+00 -4.742208957672119141e+00 -4.731472969055175781e+00 -4.319086551666259766e+00
-3.916684150695800781e+00 -5.020460605621337891e+00 -4.864236831665039062e+00 -3.827064275741577148e+00
-3.756813764572143555e+00 -5.534307956695556641e+00 -5.150556087493896484e+00 -4.303884983062744141e+00
-4.354586124420166016e+00 -5.210216522216796875e+00 -5.236936569213867188e+00 -4.260049343109130859e+00
-4.364448547363281250e+00 -5.329893112182617188e+00 -5.285773277282714844e+00 -4.138943195343017578e+00
-4.316362857818603516e+00 -4.900874137878417969e+00 -5.105628967285156250e+00 -4.454772949218750000e+00
-4.349647998809814453e+00 -5.031726360321044922e+00 -5.264336585998535156e+00 -4.187007904052734375e+00
-3.681825637817382812e+00 -5.093192100524902344e+00 -4.919995784759521484e+00 -4.236306667327880859e+00
-4.030612945556640625e+00 -5.341478824615478516e+00 -5.104208946228027344e+00 -4.398846626281738281e+00
-4.643622398376464844e+00 -5.137781143188476562e+00 -5.257409095764160156e+00 -4.189953327178955078e+00
-3.225713968276977539e+00 -5.572728633880615234e+00 -4.882202148437500000e+00 -4.158015251159667969e+00
-3.349160194396972656e+00 -4.680284023284912109e+00 -4.575597286224365234e+00 -4.067094326019287109e+00
-3.904424190521240234e+00 -5.640611171722412109e+00 -5.270648956298828125e+00 -4.338017463684082031e+00
-3.705837488174438477e+00 -5.503863334655761719e+00 -5.061676502227783203e+00 -4.018720626831054688e+00
-4.226865768432617188e+00 -5.684911251068115234e+00 -5.446488380432128906e+00 -4.574573040008544922e+00
-4.092582225799560547e+00 -5.801347732543945312e+00 -5.380459308624267578e+00 -4.419211864471435547e+00
-3.826886653900146484e+00 -5.499444484710693359e+00 -5.118764400482177734e+00 -4.341337680816650391e+00
-5.129004001617431641e+00 -5.079083919525146484e+00 -5.523560047149658203e+00 -4.567033290863037109e+00
-3.970813274383544922e+00 -5.260449886322021484e+00 -5.067682266235351562e+00 -4.342627048492431641e+00
-4.280527114868164062e+00 -5.045172214508056641e+00 -5.264414310455322266e+00 -4.429599761962890625e+00
-4.072781562805175781e+00 -5.242307662963867188e+00 -5.133715629577636719e+00 -4.416293621063232422e+00
-3.581466674804687500e+00 -5.820242404937744141e+00 -5.190020561218261719e+00 -4.311001777648925781e+00
-4.256019115447998047e+00 -5.402143001556396484e+00 -5.068653583526611328e+00 -4.228371143341064453e+00
-4.030233860015869141e+00 -4.957471370697021484e+00 -5.242085456848144531e+00 -4.203599929809570312e+00
-3.579419612884521484e+00 -5.668869972229003906e+00 -5.158328533172607422e+00 -4.233520030975341797e+00
-4.281093597412109375e+00 -5.176428794860839844e+00 -5.094696998596191406e+00 -4.408323764801025391e+00
-3.666595697402954102e+00 -5.678374290466308594e+00 -5.118670463562011719e+00 -4.244051933288574219e+00
-3.794832944869995117e+00 -5.040722370147705078e+00 -5.114523887634277344e+00 -4.733109474182128906e+00
-3.307934045791625977e+00 -4.782278060913085938e+00 -4.708557128906250000e+00 -4.146875381469726562e+00
-4.789855957031250000e+00 -5.077334880828857422e+00 -5.306381225585937500e+00 -4.420994758605957031e+00
-3.409017801284790039e+00 -4.862187385559082031e+00 -4.822352409362792969e+00 -4.261859416961669922e+00
-4.020945549011230469e+00 -5.281235694885253906e+00 -5.111895561218261719e+00 -4.397892951965332031e+00
-4.328666210174560547e+00 -5.029869079589843750e+00 -5.358550071716308594e+00 -4.494715213775634766e+00
-4.415169715881347656e+00 -5.254895210266113281e+00 -5.346584320068359375e+00 -4.366501331329345703e+00
-4.549041748046875000e+00 -4.868875503540039062e+00 -5.296178817749023438e+00 -4.129773616790771484e+00
-4.984121799468994141e+00 -5.136449813842773438e+00 -5.438237667083740234e+00 -4.357639312744140625e+00
-4.371705055236816406e+00 -5.691325664520263672e+00 -5.376332759857177734e+00 -4.560716629028320312e+00
-4.422878265380859375e+00 -5.223187446594238281e+00 -5.265448570251464844e+00 -4.277775287628173828e+00
-4.506338119506835938e+00 -5.050075531005859375e+00 -5.262778282165527344e+00 -4.174300670623779297e+00
-4.942032814025878906e+00 -5.131787300109863281e+00 -5.388203144073486328e+00 -4.419380187988281250e+00
-4.328148365020751953e+00 -5.064967632293701172e+00 -5.193954944610595703e+00 -4.097959518432617188e+00
-3.551635026931762695e+00 -5.945916175842285156e+00 -5.239971160888671875e+00 -4.345310211181640625e+00
-3.605837583541870117e+00 -5.301330089569091797e+00 -4.924356460571289062e+00 -3.972711324691772461e+00
-3.735757589340209961e+00 -4.982659816741943359e+00 -4.945899009704589844e+00 -4.119779586791992188e+00
-4.601363182067871094e+00 -5.161623477935791016e+00 -5.375097274780273438e+00 -4.440886497497558594e+00
-3.878381967544555664e+00 -5.433184623718261719e+00 -5.018250465393066406e+00 -4.213102817535400391e+00
-3.999235153198242188e+00 -5.727069854736328125e+00 -5.409465789794921875e+00 -4.473816871643066406e+00
-4.167410850524902344e+00 -4.694936752319335938e+00 -5.110744476318359375e+00 -4.395734310150146484e+00
-4.691005706787109375e+00 -4.942149639129638672e+00 -5.263139724731445312e+00 -4.346315860748291016e+00
-4.674227714538574219e+00 -5.233609199523925781e+00 -5.337916374206542969e+00 -4.298357486724853516e+00
-3.690425872802734375e+00 -5.280230045318603516e+00 -5.073115825653076172e+00 -4.144269466400146484e+00
-4.323431968688964844e+00 -4.388000011444091797e+00 -4.803383827209472656e+00 -3.963057041168212891e+00
-4.744197845458984375e+00 -4.907958984375000000e+00 -5.156929492950439453e+00 -4.171213150024414062e+00
-4.103032112121582031e+00 -5.373402118682861328e+00 -5.181120872497558594e+00 -4.467441558837890625e+00
-4.307538986206054688e+00 -4.884778976440429688e+00 -5.224956989288330078e+00 -4.081992626190185547e+00
-4.403378009796142578e+00 -5.009994983673095703e+00 -5.125593662261962891e+00 -4.246196746826171875e+00
-4.222917556762695312e+00 -4.802958488464355469e+00 -5.156447410583496094e+00 -4.613589286804199219e+00
-3.648927688598632812e+00 -4.991580963134765625e+00 -4.887849807739257812e+00 -4.277544021606445312e+00
-3.782519102096557617e+00 -6.031041145324707031e+00 -5.330760002136230469e+00 -4.385073661804199219e+00
-4.801889896392822266e+00 -4.932759284973144531e+00 -5.368042945861816406e+00 -4.437038898468017578e+00
-3.871948957443237305e+00 -5.446026325225830078e+00 -5.153320789337158203e+00 -4.180304527282714844e+00
-4.057331085205078125e+00 -4.952868461608886719e+00 -5.051353931427001953e+00 -4.602372169494628906e+00
-3.737209796905517578e+00 -5.045528411865234375e+00 -5.070674419403076172e+00 -4.462879657745361328e+00
-4.099808692932128906e+00 -4.848962783813476562e+00 -5.135594367980957031e+00 -4.424857139587402344e+00
