-8.484927415847778320e-01 -1.907129585742950439e-01 -1.472432494163513184e+00 -1.720936447381973267e-01
-8.219647407531738281e-02 -6.156528592109680176e-01 -1.622492194175720215e+00 -8.130463361740112305e-01
-7.063004970550537109e-01 -2.651067972183227539e-01 -1.367507457733154297e+00 -2.173584848642349243e-01
9.358333349227905273e-01 -1.898822665214538574e+00 -7.672677934169769287e-02 -9.127278327941894531e-01
-1.406089901924133301e+00 1.839602947235107422e+00 -2.262819409370422363e-01 6.991845369338989258e-02
2.739492952823638916e-01 5.266121029853820801e-01 -1.486915707588195801e+00 2.655683755874633789e-01
-6.159834861755371094e-01 1.457879394292831421e-01 -6.873245835304260254e-01 6.280035972595214844e-01
-7.025781869888305664e-01 1.092602312564849854e-01 -9.204180836677551270e-01 1.849651038646697998e-01
-1.433256547898054123e-02 7.701255381107330322e-02 -1.640825033187866211e+00 -7.692500352859497070e-01
1.105342432856559753e-02 -5.268191099166870117e-01 -9.745449423789978027e-01 -4.781429767608642578e-01
-4.654151499271392822e-01 -1.868675053119659424e-01 -9.219731092453002930e-01 -8.176188468933105469e-01
6.624211668968200684e-01 -1.795301914215087891e+00 -6.485467776656150818e-03 -7.629489898681640625e-01
-1.344742178916931152e-01 -6.060050725936889648e-01 -8.922325968742370605e-01 -7.229841351509094238e-01
6.389927864074707031e-02 1.544935822486877441e+00 -3.572924137115478516e-01 8.256275653839111328e-01
3.962095975875854492e-01 -1.225128889083862305e+00 -3.829043209552764893e-01 -6.371925473213195801e-01
-1.118164539337158203e+00 8.276737928390502930e-01 -4.890467226505279541e-01 1.023022770881652832e+00
-5.603566765785217285e-01 5.560637712478637695e-01 -1.153976917266845703e+00 1.211278438568115234e+00
-2.288169711828231812e-01 -3.700233101844787598e-01 -9.314947724342346191e-01 -4.398582577705383301e-01
5.494740605354309082e-01 6.449640393257141113e-01 -1.169373631477355957e+00 4.263437390327453613e-01
3.893252909183502197e-01 9.806028008460998535e-01 -9.945073127746582031e-01 -5.024132132530212402e-01
-9.474196285009384155e-02 -8.034010976552963257e-02 -8.472068309783935547e-01 -3.537464141845703125e-01
1.480226963758468628e-01 -7.155410647392272949e-01 -5.558757781982421875e-01 -8.332628011703491211e-01
2.444396018981933594e-01 7.494391500949859619e-02 -1.360400795936584473e+00 -1.076831370592117310e-01
2.009518384933471680e+00 9.481816887855529785e-01 1.013649106025695801e+00 -6.449801325798034668e-01
-7.902637124061584473e-01 -4.964286684989929199e-01 -5.653652548789978027e-01 -8.531276881694793701e-02
3.736969828605651855e-01 -3.492123484611511230e-01 -8.544253706932067871e-01 -6.871873140335083008e-01
-1.905579924583435059e+00 4.447777867317199707e-01 1.042587310075759888e-01 7.074105143547058105e-01
-7.930970788002014160e-01 2.545256912708282471e-02 -1.263384938240051270e+00 4.197673201560974121e-01
-6.307722628116607666e-02 3.068155050277709961e-01 -1.343373894691467285e+00 -2.144780308008193970e-01
6.017679572105407715e-01 -1.133237719535827637e+00 -3.260057866573333740e-01 -7.827345132827758789e-01
1.028554797172546387e+00 -1.439403653144836426e+00 -4.061206877231597900e-01 -1.430584907531738281e+00
2.582082450389862061e-01 6.649328470230102539e-01 -1.154343690723180771e-02 4.427483081817626953e-01
2.804048657417297363e-01 -1.299725174903869629e-01 -9.668223857879638672e-01 -6.904226541519165039e-01
-6.712709069252014160e-01 6.023355722427368164e-01 -2.884208261966705322e-01 -4.388272762298583984e-01
-3.756692707538604736e-01 1.066595673561096191e+00 -8.805916309356689453e-01 1.176410436630249023e+00
-5.409254431724548340e-01 -8.491702377796173096e-02 1.649888515472412109e+00 3.236785531044006348e-01
-6.285251975059509277e-01 1.170480012893676758e+00 -7.923691868782043457e-01 -9.834527969360351562e-03
2.536994516849517822e-01 -7.198163270950317383e-01 -2.388915047049522400e-03 -2.892047166824340820e-01
-4.117395579814910889e-01 -6.142863035202026367e-01 -2.558240592479705811e-01 -2.754351496696472168e-01
-4.382039308547973633e-01 1.095854043960571289e+00 2.066462486982345581e-01 1.214987486600875854e-01
-1.228033065795898438e+00 -2.438711225986480713e-01 -1.007605314254760742e+00 4.752967357635498047e-01
-2.713935971260070801e-01 -1.422614216804504395e+00 1.160078309476375580e-02 -3.050395846366882324e-01
5.847175121307373047e-01 3.414022326469421387e-01 -7.773172855377197266e-01 -4.359089732170104980e-01
-2.383880913257598877e-01 8.105739355087280273e-01 -1.140519261360168457e+00 9.371116161346435547e-01
4.123141467571258545e-01 3.009015917778015137e-01 -5.976937413215637207e-01 -8.518731594085693359e-01
