-4.057838767766952515e-02 3.097409904003143311e-01 -1.342724561691284180e+00 -2.143609523773193359e-01
5.378790497779846191e-01 -1.123755693435668945e+00 -3.284683227539062500e-01 -7.790474891662597656e-01
1.059786558151245117e+00 -1.442665815353393555e+00 -3.993768692016601562e-01 -1.430765032768249512e+00
2.647802531719207764e-01 6.778211593627929688e-01 -7.975675165653228760e-03 4.346691370010375977e-01
2.997657060623168945e-01 -1.297882199287414551e-01 -9.717577695846557617e-01 -6.742641925811767578e-01
-6.603302955627441406e-01 6.110295653343200684e-01 -2.882521450519561768e-01 -4.242399036884307861e-01
-3.868550062179565430e-01 1.068375468254089355e+00 -8.743435740470886230e-01 1.188853740692138672e+00
-5.304390788078308105e-01 -8.348540961742401123e-02 1.654672145843505859e+00 3.099798858165740967e-01
-6.283012628555297852e-01 1.167868971824645996e+00 -8.007423281669616699e-01 -2.103629708290100098e-02
2.977191209793090820e-01 -7.151821851730346680e-01 -6.634334567934274673e-03 -2.893326580524444580e-01
-3.776164352893829346e-01 -6.190193295478820801e-01 -2.663666605949401855e-01 -2.827433347702026367e-01
-4.365254044532775879e-01 1.082986474037170410e+00 2.117350250482559204e-01 1.313833892345428467e-01
-1.205944657325744629e+00 -2.418490648269653320e-01 -1.010529398918151855e+00 4.556769728660583496e-01
-2.554667294025421143e-01 -1.433411836624145508e+00 1.937194913625717163e-02 -2.799746990203857422e-01
6.100682020187377930e-01 3.360873460769653320e-01 -7.803630828857421875e-01 -4.566813707351684570e-01
-2.592427432537078857e-01 8.137183785438537598e-01 -1.136784434318542480e+00 8.933941125869750977e-01
4.174564182758331299e-01 3.005213439464569092e-01 -6.007187962532043457e-01 -8.493207097053527832e-01
4.815043509006500244e-01 3.839335441589355469e-01 -5.119594335556030273e-01 -1.252791285514831543e-01
-1.877321153879165649e-01 -2.701622545719146729e-01 -7.372896671295166016e-01 -8.948129415512084961e-01
2.237573564052581787e-01 2.056985378265380859e+00 8.340265154838562012e-01 -7.123827934265136719e-01
-9.871427714824676514e-02 -5.232920050621032715e-01 -3.331441432237625122e-02 -2.106560021638870239e-01
5.041622519493103027e-01 5.623407959938049316e-01 1.094163894653320312e+00 7.610261440277099609e-02
3.151572942733764648e-01 -6.283575296401977539e-01 -3.055887520313262939e-01 -4.493985176086425781e-01
-1.950360238552093506e-01 -6.561211496591567993e-02 -9.867975711822509766e-01 3.216697871685028076e-01
-2.609795629978179932e-01 -4.760811924934387207e-01 -4.394995868206024170e-01 -1.177322492003440857e-01
-3.071540221571922302e-02 1.710827231407165527e+00 -8.881624937057495117e-01 -8.564916253089904785e-01
4.091307818889617920e-01 8.151867240667343140e-02 -9.774090647697448730e-01 -2.676177769899368286e-02
-4.212114512920379639e-01 -9.449447393417358398e-01 -8.237381577491760254e-01 -3.620795011520385742e-01
-3.428565263748168945e-01 1.239395514130592346e-01 -6.029315590858459473e-01 3.524118959903717041e-01
2.170226424932479858e-01 -9.512743353843688965e-01 1.462088465690612793e+00 -1.129870772361755371e+00
3.454306125640869141e-01 -9.545457363128662109e-01 1.214714869856834412e-01 -6.332122683525085449e-01
-2.694783546030521393e-02 5.824565887451171875e-01 -5.699729323387145996e-01 -6.739568710327148438e-01
3.629345893859863281e-01 -1.007919669151306152e+00 -4.697237014770507812e-01 -1.369338870048522949e+00
3.157312283292412758e-03 -7.815599441528320312e-01 -4.460258781909942627e-01 -9.732474088668823242e-01
-2.558878362178802490e-01 1.559709072113037109e+00 1.244092732667922974e-01 -1.837981581687927246e+00
-4.090210199356079102e-01 7.378038167953491211e-01 -5.936030745506286621e-01 -4.498354792594909668e-01
-3.594874143600463867e-01 1.834708809852600098e+00 -3.444417715072631836e-01 -1.582172662019729614e-01
4.446756541728973389e-01 1.963570594787597656e+00 4.530174136161804199e-01 3.929944038391113281e-01
3.183475136756896973e-01 -6.158146858215332031e-01 -7.419405579566955566e-01 -3.676330149173736572e-01
-2.197242826223373413e-01 7.055768370628356934e-01 -3.148658275604248047e-01 2.013877965509891510e-04
-8.550308942794799805e-01 1.067571520805358887e+00 -2.862082421779632568e-01 2.989806234836578369e-01
1.304695487022399902e+00 1.442825078964233398e+00 4.287444651126861572e-01 -8.800026178359985352e-01
-1.513173937797546387e+00 9.361869692802429199e-01 -7.642166018486022949e-01 -6.904182434082031250e-01
-2.993815541267395020e-01 2.366001754999160767e-01 -9.051945209503173828e-01 5.673819184303283691e-01
4.750530421733856201e-01 2.725633978843688965e-01 -7.210758328437805176e-01 1.589562445878982544e-01
2.332490831613540649e-01 3.811190128326416016e-01 4.817556217312812805e-02 -7.785891294479370117e-01
1.120524644851684570e+00 7.103470563888549805e-01 6.553413271903991699e-01 1.655160635709762573e-01
-2.615234851837158203e-01 -3.358806669712066650e-01 -3.049223721027374268e-01 -2.543953359127044678e-01
7.008510231971740723e-01 6.105104684829711914e-01 -1.107484221458435059e+00 -4.935766756534576416e-01
3.513413295149803162e-02 4.188485741615295410e-01 1.735361695289611816e+00 -3.710955679416656494e-01
-8.940305113792419434e-01 1.688475489616394043e+00 7.228025197982788086e-01 -2.432276755571365356e-01
-4.716383814811706543e-01 7.637364864349365234e-01 -3.562000691890716553e-01 4.357767105102539062e-01
1.015229701995849609e+00 4.874907433986663818e-01 -5.745793581008911133e-01 -5.548194050788879395e-01
-1.221434712409973145e+00 4.712010025978088379e-01 9.525497555732727051e-01 9.303669929504394531e-01
-1.964304298162460327e-01 9.256633520126342773e-01 5.426172614097595215e-01 8.238108754158020020e-01
-8.655900508165359497e-02 -7.844440937042236328e-01 -4.039150178432464600e-01 -8.960149884223937988e-01
-1.143890023231506348e+00 1.704786300659179688e+00 -9.572656452655792236e-02 -4.836511909961700439e-01
-5.239565297961235046e-02 5.578730106353759766e-01 4.004298150539398193e-01 -2.909944355487823486e-01
1.448236703872680664e+00 -2.966923117637634277e-01 2.019804477691650391e+00 -1.017747163772583008e+00
1.609119474887847900e-01 -1.067422509193420410e+00 -4.420088529586791992e-01 -8.901685476303100586e-01
-8.422791957855224609e-02 3.909914195537567139e-01 -5.405071973800659180e-01 6.582719087600708008e-01
2.675940096378326416e-01 1.107773661613464355e+00 1.440922617912292480e+00 1.241343975067138672e+00
2.953557968139648438e-01 6.922990083694458008e-01 -1.024311065673828125e+00 -6.286299973726272583e-02
3.795631527900695801e-01 -8.053178191184997559e-01 1.482488751411437988e+00 1.028956845402717590e-01
1.135341078042984009e-01 2.113418281078338623e-01 9.015868902206420898e-01 -1.519910216331481934e+00
2.244651317596435547e-03 6.229127645492553711e-01 1.190145730972290039e+00 -8.412401080131530762e-01
